#Mapping file for Veto PMT in WP Sphere and Bottom PMTs.
#Updated by Yuning Su (suyn26 AT mail2.sysu.edu.cn) in 20241223.
#A total of 2399 PMTs were actually installed in Sphere and 5 PMTs were installed in Bottom , more detail in https://docs.ihep.ac.cn/link/AR573CA85D4A004CE8B5AC50662739AB3F.
#CopyNo, SphereOrWall(0=Sphere 1=Wall), NorthOrSouth(0=North 1=South), LayerNo, WindowNo, PositionNo, PMTType(1=H 2=NVVT_1 3=NVVT_2 4=S), LargeOrSmall(0=Large 1=Small), GCU, Channel(0-2), X, Y, Z, Theta, Phi
51939,0,1,5,20,1,2,0,7381,1,11773.51,11734.52,-12029.9,125.8934,44.905
51940,0,1,5,20,2,2,0,7381,0,11106.49,12335.1,-12029.9,125.9331,48.0002
51941,0,1,5,20,3,2,0,6781,2,10439.47,12935.69,-12029.9,125.8934,51.0955
51942,0,1,5,20,4,2,0,7381,2,11178.01,11141.08,-13118.5,129.7344,44.9052
51943,0,1,5,20,5,2,0,1359,1,10544.78,11711.25,-13118.5,129.7755,48.0002
51944,0,1,5,20,6,2,0,1359,0,9911.538,12281.41,-13118.5,129.7344,51.0952
51945,0,1,5,21,1,2,0,6330,1,9076.491,13925.94,-12029.9,125.8934,56.905
51946,0,1,5,21,2,2,0,6330,0,8299.178,14374.72,-12029.9,125.9331,60.0002
51947,0,1,5,21,3,2,0,1024,2,7521.865,14823.5,-12029.9,125.8934,63.0955
51948,0,1,5,21,4,2,0,6330,2,8617.385,13221.66,-13118.5,129.7344,56.9052
51949,0,1,5,21,5,2,0,1418,1,7879.441,13647.71,-13118.5,129.7755,60.0002
51950,0,1,5,21,6,2,0,1418,0,7141.498,14073.76,-13118.5,129.7344,63.0952
51951,0,1,5,22,1,2,0,1459,1,5982.781,15508.74,-12029.9,125.8934,68.905
51952,0,1,5,22,2,2,0,1459,0,5129.148,15786.1,-12029.9,125.9331,72.0002
51953,0,1,5,22,3,2,0,1115,2,4275.515,16063.45,-12029.9,125.8934,75.0955
51954,0,1,5,22,4,2,0,1459,2,5680.136,14724.39,-13118.5,129.7344,68.9052
51955,0,1,5,22,5,2,0,1250,1,4869.738,14987.7,-13118.5,129.7756,72.0002
51956,0,1,5,22,6,2,0,1250,0,4059.34,15251.01,-13118.5,129.7344,75.0952
51957,0,1,5,23,1,2,0,2615,1,2627.596,16413.72,-12029.9,125.8934,80.905
51958,0,1,5,23,2,2,0,2615,0,1734.95,16507.54,-12029.9,125.9331,84.0002
51959,0,1,5,23,3,2,0,5355,2,842.3048,16601.36,-12029.9,125.8934,87.0955
51960,0,1,5,23,4,2,0,2615,2,2494.639,15583.6,-13118.5,129.7344,80.9052
51961,0,1,5,23,5,2,0,3845,1,1647.204,15672.66,-13118.5,129.7755,84.0002
51962,0,1,5,23,6,2,0,3845,0,799.7694,15761.73,-13118.5,129.7344,87.0952
51963,0,1,5,24,1,2,0,2319,1,-842.429,16601.35,-12029.9,125.8934,92.905
51964,0,1,5,24,2,2,0,2319,0,-1735.07,16507.53,-12029.9,125.9331,96.0002
51965,0,1,5,24,3,2,0,1667,2,-2627.72,16413.7,-12029.9,125.8934,99.0955
51966,0,1,5,24,4,2,0,2319,2,-799.887,15761.72,-13118.5,129.7344,92.9052
51967,0,1,5,24,5,2,0,1551,1,-1647.32,15672.65,-13118.5,129.7755,96.0002
51968,0,1,5,24,6,2,0,1551,0,-2494.75,15583.58,-13118.5,129.7344,99.0952
51969,0,1,5,25,1,2,0,1598,1,-5135.81,15806.4,-12002.1,125.8351,108.0
51970,0,1,5,25,2,2,0,1598,2,-5950.13,15541.81,-12002.1,125.7991,110.9492
51971,0,1,5,25,3,2,0,2118,0,-3967.08,15714.31,-12584.1,127.8274,104.1683
51972,0,1,5,25,4,2,0,2118,2,-5789.44,15122.19,-12584.1,127.8527,110.949
51973,0,1,5,25,5,2,0,2321,0,-4088.19,15203.12,-13166.0,129.9057,105.0511
51974,0,1,5,25,6,2,0,2118,1,-4858.47,14952.84,-13166.0,129.943,108.0
51975,0,1,5,26,1,2,0,1043,1,-7521.98,14823.44,-12029.9,125.8934,116.905
51976,0,1,5,26,2,2,0,1043,0,-8299.29,14374.66,-12029.9,125.9331,120.0002
51977,0,1,5,26,3,2,0,6362,2,-9076.59,13925.88,-12029.9,125.8934,123.0954
51978,0,1,5,26,4,2,0,1043,2,-7141.6,14073.71,-13118.5,129.7344,116.9052
51979,0,1,5,26,5,2,0,2557,1,-7879.54,13647.65,-13118.5,129.7756,120.0002
51980,0,1,5,26,6,2,0,2557,0,-8617.48,13221.6,-13118.5,129.7344,123.0952
51981,0,1,5,27,1,2,0,1371,1,-10439.6,12935.61,-12029.9,125.8933,128.905
51982,0,1,5,27,2,2,0,1371,0,-11106.6,12335.02,-12029.9,125.9331,132.0003
51983,0,1,5,27,3,2,0,2789,2,-11773.6,11734.43,-12029.9,125.8934,135.0955
51984,0,1,5,27,4,2,0,1371,2,-9911.63,12281.34,-13118.5,129.7344,128.9052
51985,0,1,5,27,5,2,0,0883,1,-10544.9,11711.17,-13118.5,129.7755,132.0003
51986,0,1,5,27,6,2,0,0883,0,-11178.1,11141.0,-13118.5,129.7344,135.0952
51987,0,1,5,28,1,2,0,5489,1,-12900.9,10482.43,-12029.9,125.8934,140.9049
51988,0,1,5,28,2,2,0,5489,0,-13428.5,9756.282,-12029.9,125.9331,144.0003
51989,0,1,5,28,3,2,0,5155,2,-13956.0,9030.137,-12029.9,125.8934,147.0954
51990,0,1,5,28,4,2,0,5489,2,-12248.5,9952.218,-13118.5,129.7344,140.9053
51991,0,1,5,28,5,2,0,5777,1,-12749.3,9262.851,-13118.5,129.7756,144.0002
51992,0,1,5,28,6,2,0,5777,0,-13250.2,8573.484,-13118.5,129.7344,147.0953
51993,0,1,5,29,1,2,0,1389,1,-14798.4,7571.111,-12029.9,125.8934,152.9049
51994,0,1,5,29,2,2,0,1389,0,-15163.5,6751.146,-12029.9,125.9331,156.0002
51995,0,1,5,29,3,2,0,5272,2,-15528.5,5931.181,-12029.9,125.8934,159.0954
51996,0,1,5,29,4,2,0,1389,2,-14050.0,7188.138,-13118.5,129.7344,152.9052
51997,0,1,5,29,5,2,0,0867,1,-14396.6,6409.703,-13118.5,129.7755,156.0003
51998,0,1,5,29,6,2,0,0867,0,-14743.2,5631.267,-13118.5,129.7343,159.0953
51999,0,1,5,30,1,2,0,1041,1,-16049.1,4328.903,-12029.9,125.8934,164.9049
52000,0,1,5,30,2,2,0,1041,0,-16235.8,3450.954,-12029.9,125.933,168.0002
52001,0,1,5,30,3,2,0,2715,2,-16422.4,2573.005,-12029.9,125.8933,171.0955
52002,0,1,5,30,4,2,0,1041,2,-15237.5,4109.902,-13118.5,129.7344,164.9052
52003,0,1,5,30,5,2,0,0978,1,-15414.6,3276.42,-13118.5,129.7756,168.0002
52004,0,1,5,30,6,2,0,0978,0,-15591.8,2442.937,-13118.5,129.7344,171.0952
52005,0,1,6,1,1,2,0,3216,1,-14782.2,518.9744,-14209.4,133.8505,177.9893
52006,0,1,6,1,2,2,0,3216,2,-14257.0,518.9744,-14723.1,135.9025,177.9153
52007,0,1,6,1,3,2,0,2444,0,-14257.0,-718.972,-14723.1,135.8851,-177.1131
52008,0,1,6,1,4,2,0,2444,2,-13731.8,-518.972,-15236.7,137.9535,-177.8356
52009,0,1,6,2,1,2,0,1147,0,-14577.6,-2395.63,-14233.9,133.935,-170.6676
52010,0,1,6,2,2,2,0,0850,2,-14291.7,-3740.84,-14233.9,133.9349,-165.332
52011,0,1,6,2,3,2,0,1147,1,-13615.4,-2197.39,-15194.8,137.7715,-170.8321
52012,0,1,6,2,4,2,0,1147,2,-13329.4,-3542.59,-15194.8,137.7704,-165.1164
52013,0,1,6,3,1,2,0,4823,0,-13761.0,-5374.13,-14233.9,133.9349,-158.6677
52014,0,1,6,3,2,2,0,1342,2,-13201.6,-6630.5,-14233.9,133.935,-153.3319
52015,0,1,6,3,3,2,0,4823,1,-12861.0,-4980.17,-15194.8,137.7715,-158.8321
52016,0,1,6,3,4,2,0,4823,2,-12301.6,-6236.53,-15194.8,137.7703,-153.1164
52017,0,1,6,4,1,2,0,1103,0,-12342.9,-8117.77,-14233.9,133.935,-146.6676
52018,0,1,6,4,2,2,0,0944,2,-11534.6,-9230.37,-14233.9,133.9349,-141.332
52019,0,1,6,4,3,2,0,1103,1,-11544.5,-7545.29,-15194.8,137.7716,-146.832
52020,0,1,6,4,4,2,0,1103,2,-10736.2,-8657.89,-15194.8,137.7702,-141.1166
52021,0,1,6,5,1,2,0,5668,0,-10385.4,-10506.6,-14233.9,133.935,-134.6676
52022,0,1,6,5,2,2,0,4431,2,-9363.4,-11426.8,-14233.9,133.935,-129.332
52023,0,1,6,5,3,2,0,5668,1,-9723.49,-9780.65,-15194.8,137.7715,-134.8321
52024,0,1,6,5,4,2,0,5668,2,-8701.47,-10700.9,-15194.8,137.7702,-129.1164
52025,0,1,6,6,1,2,0,0993,0,-7974.03,-12436.3,-14233.9,133.9349,-122.6676
52026,0,1,6,6,2,2,0,2101,2,-6783.01,-13123.9,-14233.9,133.935,-117.3319
52027,0,1,6,6,3,2,0,0993,1,-7477.5,-11588.5,-15194.8,137.7716,-122.8322
52028,0,1,6,6,4,2,0,0993,2,-6286.48,-12276.2,-15194.8,137.7702,-117.1164
52029,0,1,6,7,1,2,0,1692,1,-5061.51,-13898.3,-14209.4,133.8506,-110.0107
52030,0,1,6,7,2,2,0,1692,2,-4899.23,-13398.8,-14723.1,135.9026,-110.0848
52031,0,1,6,7,3,2,0,1051,0,-3721.87,-13781.4,-14723.1,135.885,-105.113
52032,0,1,6,7,4,2,0,1051,2,-3749.79,-13220.1,-15236.7,137.9535,-105.8356
52033,0,1,6,8,1,2,0,2545,0,-2226.35,-14604.4,-14233.9,133.935,-98.6677
52034,0,1,6,8,2,2,0,2898,2,-858.624,-14748.2,-14233.9,133.9349,-93.3319
52035,0,1,6,8,3,2,0,2545,1,-2117.55,-13628.0,-15194.8,137.7716,-98.8321
52036,0,1,6,8,4,2,0,2545,2,-749.821,-13771.8,-15194.8,137.7702,-93.1165
52037,0,1,6,9,1,2,0,1451,0,858.7305,-14748.2,-14233.9,133.9349,-86.6677
52038,0,1,6,9,2,2,0,1993,2,2226.456,-14604.4,-14233.9,133.935,-81.3319
52039,0,1,6,9,3,2,0,1451,1,762.1531,-13770.5,-15194.8,137.7715,-86.8321
52040,0,1,6,9,4,2,0,1451,2,2129.879,-13626.7,-15194.8,137.7703,-81.1164
52041,0,1,6,10,1,2,0,1867,0,3906.281,-14247.3,-14233.9,133.9351,-74.6676
52042,0,1,6,10,2,2,0,2208,2,5214.23,-13822.4,-14233.9,133.9349,-69.332
52043,0,1,6,10,3,2,0,1867,1,3608.544,-13311.1,-15194.8,137.7716,-74.8321
52044,0,1,6,10,4,2,0,1867,2,4916.492,-12886.1,-15194.8,137.7703,-69.1164
52045,0,1,6,11,1,2,0,2229,0,6783.109,-13123.8,-14233.9,133.9351,-62.6676
52046,0,1,6,11,2,2,0,1400,2,7974.116,-12436.2,-14233.9,133.935,-57.3319
52047,0,1,6,11,3,2,0,2229,1,6297.224,-12270.0,-15194.8,137.7715,-62.8321
52048,0,1,6,11,4,2,0,2229,2,7488.231,-11582.3,-15194.8,137.7703,-57.1164
52049,0,1,6,12,1,2,0,1380,0,9363.482,-11426.8,-14233.9,133.9349,-50.6677
52050,0,1,6,12,2,2,0,6971,2,10385.5,-10506.5,-14233.9,133.935,-45.3318
52051,0,1,6,12,3,2,0,1380,1,8710.685,-10692.6,-15194.8,137.7715,-50.8322
52052,0,1,6,12,4,2,0,1380,2,9732.699,-9772.34,-15194.8,137.7703,-45.1164
52053,0,1,6,13,1,2,0,1878,1,11653.97,-9108.59,-14209.4,133.8506,-38.0107
52054,0,1,6,13,2,2,0,1878,2,11229.1,-8799.91,-14723.1,135.9025,-38.0847
52055,0,1,6,13,3,2,0,2901,0,11956.75,-7798.39,-14723.1,135.8851,-33.1131
52056,0,1,6,13,4,2,0,2901,2,11414.32,-7651.51,-15236.7,137.9534,-33.8356
52057,0,1,6,14,1,2,0,1984,0,13201.65,-6630.4,-14233.9,133.935,-26.6676
52058,0,1,6,14,2,2,0,1050,2,13761.01,-5374.04,-14233.9,133.935,-21.332
52059,0,1,6,14,3,2,0,1984,1,12306.67,-6225.2,-15194.8,137.7715,-26.8321
52060,0,1,6,14,4,2,0,1984,2,12866.03,-4968.84,-15194.8,137.7703,-21.1165
52061,0,1,6,15,1,2,0,1177,0,14291.7,-3740.73,-14233.9,133.935,-14.6676
52062,0,1,6,15,2,2,0,3124,2,14577.63,-2395.52,-14233.9,133.935,-9.3319
52063,0,1,6,15,3,2,0,1177,1,13332.03,-3530.46,-15194.8,137.7715,-14.8321
52064,0,1,6,15,4,2,0,1177,2,13617.96,-2185.26,-15194.8,137.7703,-9.1165
52065,0,1,6,16,1,2,0,1525,0,14757.14,-687.577,-14233.9,133.935,-2.6676
52066,0,1,6,16,2,2,0,1156,2,14757.13,687.6833,-14233.9,133.935,2.6681
52067,0,1,6,16,3,2,0,1525,1,13774.72,-681.43,-15194.8,137.7715,-2.8321
52068,0,1,6,16,4,2,0,1525,2,13774.71,693.8299,-15194.8,137.7703,2.8835
52069,0,1,6,17,1,2,0,3224,0,14577.61,2395.629,-14233.9,133.935,9.3324
52070,0,1,6,17,2,2,0,2257,2,14291.67,3740.836,-14233.9,133.935,14.6681
52071,0,1,6,17,3,2,0,3224,1,13615.39,2197.386,-15194.8,137.7715,9.1679
52072,0,1,6,17,4,2,0,3224,2,13329.45,3542.592,-15194.8,137.7703,14.8835
52073,0,1,6,18,1,2,0,3206,0,13760.98,5374.135,-14233.9,133.935,21.3324
52074,0,1,6,18,2,2,0,1094,2,13201.6,6630.495,-14233.9,133.935,26.6681
52075,0,1,6,18,3,2,0,3206,1,12860.99,4980.166,-15194.8,137.7715,21.1679
52076,0,1,6,18,4,2,0,3206,2,12301.62,6236.526,-15194.8,137.7703,26.8835
52077,0,1,6,19,1,2,0,1425,1,12264.06,8268.873,-14209.4,133.8506,33.9893
52078,0,1,6,19,2,2,0,1425,2,11839.19,7960.189,-14723.1,135.9025,33.9153
52079,0,1,6,19,3,2,0,0935,0,11111.54,8961.709,-14723.1,135.8851,38.887
52080,0,1,6,19,4,2,0,0935,2,10804.23,8491.221,-15236.7,137.9534,38.1644
52081,0,1,6,20,1,2,0,6925,0,10385.42,10506.61,-14233.9,133.935,45.3324
52082,0,1,6,20,2,2,0,1359,2,9363.399,11426.83,-14233.9,133.935,50.668
52083,0,1,6,20,3,2,0,6925,1,9723.488,9780.646,-15194.8,137.7715,45.1679
52084,0,1,6,20,4,2,0,6925,2,8701.467,10700.87,-15194.8,137.7703,50.8835
52085,0,1,6,21,1,2,0,1007,0,7974.026,12436.27,-14233.9,133.935,57.3324
52086,0,1,6,21,2,2,0,1418,2,6783.014,13123.89,-14233.9,133.935,62.6681
52087,0,1,6,21,3,2,0,1007,1,7477.495,11588.54,-15194.8,137.7715,57.1679
52088,0,1,6,21,4,2,0,1007,2,6286.483,12276.17,-15194.8,137.7703,62.8835
52089,0,1,6,22,1,2,0,1811,0,5214.13,13822.4,-14233.9,133.935,69.3324
52090,0,1,6,22,2,2,0,1250,2,3906.178,14247.37,-14233.9,133.935,74.6681
52091,0,1,6,22,3,2,0,1811,1,4904.701,12889.96,-15194.8,137.7715,69.1679
52092,0,1,6,22,4,2,0,1811,2,3596.749,13314.94,-15194.8,137.7703,74.8835
52093,0,1,6,23,1,2,0,2777,0,2226.351,14604.42,-14233.9,133.935,81.3324
52094,0,1,6,23,2,2,0,3845,2,858.624,14748.17,-14233.9,133.935,86.6681
52095,0,1,6,23,3,2,0,2777,1,2117.547,13628.03,-15194.8,137.7715,81.1679
52096,0,1,6,23,4,2,0,2777,2,749.8207,13771.78,-15194.8,137.7703,86.8835
52097,0,1,6,24,1,2,0,1740,0,-858.731,14748.17,-14233.9,133.935,93.3324
52098,0,1,6,24,2,2,0,1551,2,-2226.46,14604.41,-14233.9,133.935,98.6681
52099,0,1,6,24,3,2,0,1740,1,-762.153,13770.49,-15194.8,137.7715,93.1679
52100,0,1,6,24,4,2,0,1740,2,-2129.88,13626.73,-15194.8,137.7703,98.8835
52101,0,1,6,25,1,2,0,2321,1,-4074.36,14219.04,-14209.4,133.8506,105.9893
52102,0,1,6,25,2,2,0,2321,2,-3912.08,13719.57,-14723.1,135.9025,105.9153
52103,0,1,6,25,3,2,0,2852,0,-5089.44,13337.03,-14723.1,135.8851,110.887
52104,0,1,6,25,4,2,0,2852,2,-4736.94,12899.37,-15236.7,137.9534,110.1644
52105,0,1,6,26,1,2,0,2297,0,-6783.11,13123.84,-14233.9,133.935,117.3324
52106,0,1,6,26,2,2,0,2557,2,-7974.12,12436.21,-14233.9,133.935,122.6681
52107,0,1,6,26,3,2,0,2297,1,-6297.22,12269.97,-15194.8,137.7715,117.1679
52108,0,1,6,26,4,2,0,2297,2,-7488.23,11582.34,-15194.8,137.7703,122.8835
52109,0,1,6,27,1,2,0,1214,0,-9363.48,11426.77,-14233.9,133.935,129.3323
52110,0,1,6,27,2,2,0,0883,2,-10385.5,10506.53,-14233.9,133.935,134.6681
52111,0,1,6,27,3,2,0,1214,1,-8710.69,10692.58,-15194.8,137.7715,129.1679
52112,0,1,6,27,4,2,0,1214,2,-9732.7,9772.345,-15194.8,137.7703,134.8835
52113,0,1,6,28,1,2,0,6281,0,-11534.6,9230.288,-14233.9,133.935,141.3323
52114,0,1,6,28,2,2,0,5777,2,-12343.0,8117.676,-14233.9,133.935,146.6681
52115,0,1,6,28,3,2,0,6281,1,-10743.4,8647.865,-15194.8,137.7716,141.1678
52116,0,1,6,28,4,2,0,6281,2,-11551.8,7535.254,-15194.8,137.7703,146.8835
52117,0,1,6,29,1,2,0,3562,0,-13201.7,6630.4,-14233.9,133.9349,153.3324
52118,0,1,6,29,2,2,0,0867,2,-13761.0,5374.036,-14233.9,133.935,158.668
52119,0,1,6,29,3,2,0,3562,1,-12306.7,6225.201,-15194.8,137.7715,153.168
52120,0,1,6,29,4,2,0,3562,2,-12866.0,4968.836,-15194.8,137.7703,158.8835
52121,0,1,6,30,1,2,0,4424,0,-14291.7,3740.732,-14233.9,133.935,165.3324
52122,0,1,6,30,2,2,0,0978,2,-14577.6,2395.524,-14233.9,133.935,170.668
52123,0,1,6,30,3,2,0,4424,1,-13332.0,3530.464,-15194.8,137.7716,165.1679
52124,0,1,6,30,4,2,0,4424,2,-13618.0,2185.256,-15194.8,137.7702,170.8836
52125,0,1,7,1,1,2,0,2444,1,-12643.5,0.0,-16159.2,141.9592,180.0
52126,0,1,7,1,2,2,0,0940,0,-11561.1,200.0,-16958.9,145.7133,179.0089
52127,0,1,7,2,1,2,0,1031,0,-12367.2,-2628.79,-16159.2,141.9592,-167.9997
52128,0,1,7,2,2,2,0,1031,1,-11343.9,-2411.26,-16932.1,145.5915,-167.9998
52129,0,1,7,3,1,2,0,2231,0,-11550.4,-5142.64,-16159.2,141.9591,-155.9997
52130,0,1,7,3,2,2,0,2231,1,-10594.7,-4717.09,-16932.1,145.5915,-155.9999
52131,0,1,7,4,1,2,0,2349,0,-10228.8,-7431.72,-16159.2,141.9591,-143.9998
52132,0,1,7,4,2,2,0,2349,1,-9382.4,-6816.77,-16932.1,145.5916,-143.9998
52133,0,1,7,5,1,2,0,3127,0,-8460.14,-9396.01,-16159.2,141.9591,-131.9998
52134,0,1,7,5,2,2,0,3127,1,-7760.08,-8618.51,-16932.1,145.5916,-131.9998
52135,0,1,7,6,1,2,0,1099,0,-6321.73,-10949.6,-16159.2,141.9592,-119.9999
52136,0,1,7,6,2,2,0,1099,1,-5798.62,-10043.6,-16932.1,145.5915,-119.9998
52137,0,1,7,7,1,2,0,1051,1,-3907.07,-12024.7,-16159.2,141.9591,-108.0
52138,0,1,7,7,2,2,0,7464,0,-3762.79,-10933.5,-16958.9,145.7132,-108.991
52139,0,1,7,8,1,2,0,2287,0,-1321.56,-12574.3,-16159.2,141.9591,-95.9998
52140,0,1,7,8,2,2,0,2287,1,-1212.2,-11533.8,-16932.1,145.5915,-95.9997
52141,0,1,7,9,1,2,0,1808,0,1321.659,-12574.3,-16159.2,141.959,-83.9998
52142,0,1,7,9,2,2,0,1808,1,1212.294,-11533.8,-16932.1,145.5915,-83.9998
52143,0,1,7,10,1,2,0,1859,0,3907.115,-12024.7,-16159.2,141.9591,-71.9998
52144,0,1,7,10,2,2,0,1859,1,3583.81,-11029.7,-16932.1,145.5915,-71.9998
52145,0,1,7,11,1,2,0,6517,0,6321.812,-10949.6,-16159.2,141.9591,-59.9998
52146,0,1,7,11,2,2,0,6517,1,5798.695,-10043.5,-16932.1,145.5917,-59.9997
52147,0,1,7,12,1,2,0,6325,0,8460.215,-9395.95,-16159.2,141.9591,-47.9998
52148,0,1,7,12,2,2,0,6325,1,7760.15,-8618.45,-16932.1,145.5916,-47.9998
52149,0,1,7,13,1,2,0,2901,1,10228.84,-7431.68,-16159.2,141.9591,-36.0
52150,0,1,7,13,2,2,0,2931,0,9235.585,-6957.26,-16958.9,145.7132,-36.9911
52151,0,1,7,14,1,2,0,5891,0,11550.47,-5142.54,-16159.2,141.9591,-23.9997
52152,0,1,7,14,2,2,0,5891,1,10594.69,-4717.01,-16932.1,145.5916,-23.9998
52153,0,1,7,15,1,2,0,0926,0,12367.26,-2628.69,-16159.2,141.9591,-11.9998
52154,0,1,7,15,2,2,0,0926,1,11343.89,-2411.17,-16932.1,145.5916,-11.9998
52155,0,1,7,16,1,2,0,5121,0,12643.54,0.0493,-16159.2,141.9591,0.0002
52156,0,1,7,16,2,2,0,5121,1,11597.31,0.0454,-16932.1,145.5916,0.0002
52157,0,1,7,17,1,2,0,1012,0,12367.24,2628.788,-16159.2,141.9591,12.0002
52158,0,1,7,17,2,2,0,1012,1,11343.87,2411.261,-16932.1,145.5916,12.0002
52159,0,1,7,18,1,2,0,1081,0,11550.43,5142.635,-16159.2,141.9591,24.0002
52160,0,1,7,18,2,2,0,1081,1,10594.65,4717.093,-16932.1,145.5916,24.0002
52161,0,1,7,19,1,2,0,0935,1,10228.84,7431.685,-16159.2,141.9591,36.0
52162,0,1,7,19,2,2,0,1003,0,9470.699,6633.652,-16958.9,145.7132,35.0089
52163,0,1,7,20,1,2,0,6699,0,8460.141,9396.013,-16159.2,141.9591,48.0002
52164,0,1,7,20,2,2,0,6699,1,7760.083,8618.513,-16932.1,145.5916,48.0002
52165,0,1,7,21,1,2,0,2150,0,6321.726,10949.65,-16159.2,141.9591,60.0002
52166,0,1,7,21,2,2,0,2150,1,5798.617,10043.59,-16932.1,145.5916,60.0002
52167,0,1,7,22,1,2,0,1348,0,3907.021,12024.73,-16159.2,141.9591,72.0002
52168,0,1,7,22,2,2,0,1348,1,3583.723,11029.71,-16932.1,145.5916,72.0002
52169,0,1,7,23,1,2,0,2326,0,1321.56,12574.28,-16159.2,141.9591,84.0002
52170,0,1,7,23,2,2,0,2326,1,1212.204,11533.79,-16932.1,145.5916,84.0002
52171,0,1,7,24,1,2,0,2636,0,-1321.66,12574.27,-16159.2,141.9591,96.0002
52172,0,1,7,24,2,2,0,2636,1,-1212.29,11533.78,-16932.1,145.5916,96.0002
52173,0,1,7,25,1,2,0,2852,1,-3907.07,12024.72,-16159.2,141.9591,108.0
52174,0,1,7,25,2,2,0,1829,0,-3382.37,11057.08,-16958.9,145.7132,107.0089
52175,0,1,7,26,1,2,0,1149,0,-6321.81,10949.6,-16159.2,141.9591,120.0002
52176,0,1,7,26,2,2,0,1149,1,-5798.7,10043.54,-16932.1,145.5916,120.0003
52177,0,1,7,27,1,2,0,7364,0,-8460.21,9395.947,-16159.2,141.9591,132.0002
52178,0,1,7,27,2,2,0,7364,1,-7760.15,8618.452,-16932.1,145.5916,132.0002
52179,0,1,7,28,1,2,0,1521,0,-10228.9,7431.645,-16159.2,141.959,144.0003
52180,0,1,7,28,2,2,0,1521,1,-9382.45,6816.692,-16932.1,145.5916,144.0002
52181,0,1,7,29,1,2,0,3557,0,-11550.5,5142.545,-16159.2,141.959,156.0003
52182,0,1,7,29,2,2,0,3557,1,-10594.7,4717.01,-16932.1,145.5915,156.0002
52183,0,1,7,30,1,2,0,1035,0,-12367.3,2628.691,-16159.2,141.959,168.0003
52184,0,1,7,30,2,2,0,1035,1,-11343.9,2411.172,-16932.1,145.5915,168.0002
52185,0,1,8,1,1,2,0,0940,2,-10345.5,0.0,-17733.8,149.7417,180.0
52186,0,1,8,1,2,2,0,0940,1,-9269.04,-200.0,-18324.1,153.1626,-178.7639
52187,0,1,8,2,1,2,0,1031,2,-10116.6,-2164.51,-17733.8,149.7415,-167.9233
52188,0,1,8,2,2,2,0,1204,0,-9066.78,-1925.76,-18324.1,153.168,-168.0087
52189,0,1,8,3,1,2,0,2231,2,-9445.46,-4220.56,-17733.8,149.7416,-155.9232
52190,0,1,8,3,2,2,0,0970,0,-8468.26,-3768.77,-18324.1,153.168,-156.0087
52191,0,1,8,4,1,2,0,2349,2,-8361.55,-6092.16,-17733.8,149.7416,-143.9232
52192,0,1,8,4,2,2,0,1236,0,-7499.64,-5447.07,-18324.1,153.1679,-144.0087
52193,0,1,8,5,1,2,0,3127,2,-6912.2,-7697.49,-17733.8,149.7416,-131.9232
52194,0,1,8,5,2,2,0,0919,0,-6203.25,-6887.3,-18324.1,153.1679,-132.0087
52195,0,1,8,6,1,2,0,1099,2,-5160.75,-8966.41,-17733.8,149.7416,-119.9232
52196,0,1,8,6,2,2,0,6032,0,-4635.74,-8026.52,-18324.1,153.1679,-120.0087
52197,0,1,8,7,1,2,0,7464,2,-3196.94,-9839.17,-17733.8,149.7416,-108.0
52198,0,1,8,7,2,2,0,7464,1,-2674.08,-8877.19,-18324.1,153.1626,-106.7639
52199,0,1,8,8,1,2,0,2287,2,-1067.61,-10290.3,-17733.8,149.7416,-95.9232
52200,0,1,8,8,2,2,0,1221,0,-970.281,-9218.12,-18324.1,153.1679,-96.0087
52201,0,1,8,9,1,2,0,1808,2,1095.187,-10287.4,-17733.8,149.7416,-83.9232
52202,0,1,8,9,2,2,0,2888,0,967.4764,-9218.41,-18324.1,153.1679,-84.0087
52203,0,1,8,10,1,2,0,1859,2,3210.123,-9834.89,-17733.8,149.7416,-71.9232
52204,0,1,8,10,2,2,0,1703,0,2862.951,-8815.82,-18324.1,153.1679,-72.0087
52205,0,1,8,11,1,2,0,6517,2,5184.762,-8952.55,-17733.8,149.7416,-59.9232
52206,0,1,8,11,2,2,0,6803,0,4633.3,-8027.93,-18324.1,153.1679,-60.0087
52207,0,1,8,12,1,2,0,6325,2,6932.802,-7678.94,-17733.8,149.7416,-47.9232
52208,0,1,8,12,2,2,0,2373,0,6201.152,-6889.18,-18324.1,153.1679,-48.0087
52209,0,1,8,13,1,2,0,2931,2,8369.697,-6080.94,-17733.8,149.7416,-36.0
52210,0,1,8,13,2,2,0,2931,1,7616.37,-5286.4,-18324.1,153.1626,-34.7639
52211,0,1,8,14,1,2,0,5891,2,9456.736,-4195.24,-17733.8,149.7416,-23.9232
52212,0,1,8,14,2,2,0,1133,0,8467.118,-3771.35,-18324.1,153.1679,-24.0087
52213,0,1,8,15,1,2,0,0926,2,10122.32,-2137.39,-17733.8,149.7416,-11.9232
52214,0,1,8,15,2,2,0,4490,0,9066.198,-1928.52,-18324.1,153.1679,-12.0087
52215,0,1,8,16,1,2,0,5121,2,10345.51,13.8622,-17733.8,149.7416,0.0768
52216,0,1,8,16,2,2,0,0945,0,9269.042,-1.41,-18324.1,153.1679,-0.0087
52217,0,1,8,17,1,2,0,1012,2,10116.56,2164.513,-17733.8,149.7416,12.0768
